Model,URL,Price,Ratings
"Zen Admire Thrill+ (White & Golden, 8 GB)",https://www.flipkart.com/zen-admire-thrill-white-golden-8-gb/p/itmff5mhyxp59h3p?pid=MOBEUBW6U5WGGSF6&lid=LSTMOBEUBW6U5WGGSF6HYSHPJ&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_16_364&otracker=search&otracker1=search&fm=SEARCH&iid=44e1a136-824e-4d35-98de-c92b01e903f0.MOBEUBW6U5WGGSF6.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹3,599",6 Ratings 
"Zen Admire Thrill+ (Blue, 8 GB)",https://www.flipkart.com/zen-admire-thrill-blue-8-gb/p/itmff5mhyxp59h3p?pid=MOBEUBW6YZYNBQHZ&lid=LSTMOBEUBW6YZYNBQHZNGPIV1&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_16_365&otracker=search&otracker1=search&fm=SEARCH&iid=44e1a136-824e-4d35-98de-c92b01e903f0.MOBEUBW6YZYNBQHZ.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹3,599",6 Ratings 
GIVA G3 PLUS,https://www.flipkart.com/giva-g3-plus/p/itm9c087c760602d?pid=MOBG2EMAPTFBHNHC&lid=LSTMOBG2EMAPTFBHNHCZQCS1J&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_16_366&otracker=search&otracker1=search&fm=SEARCH&iid=44e1a136-824e-4d35-98de-c92b01e903f0.MOBG2EMAPTFBHNHC.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹669,3 Ratings 
Intex Turbo 210 Plus,https://www.flipkart.com/intex-turbo-210-plus/p/itmd31b683248cbc?pid=MOBFGU8C3VHNQPAT&lid=LSTMOBFGU8C3VHNQPAT9YXZDN&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_16_367&otracker=search&otracker1=search&fm=SEARCH&iid=44e1a136-824e-4d35-98de-c92b01e903f0.MOBFGU8C3VHNQPAT.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹968,320 Ratings 
Ssky K3 Plus Combo of Two Mobiles,https://www.flipkart.com/ssky-k3-plus-combo-two-mobiles/p/itmd0f19a8606401?pid=MOBFGU4PYR9WD3MB&lid=LSTMOBFGU4PYR9WD3MBYQQWJO&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_16_368&otracker=search&otracker1=search&fm=SEARCH&iid=44e1a136-824e-4d35-98de-c92b01e903f0.MOBFGU4PYR9WD3MB.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,699",
"YU Yureka Plus (White, 16 GB)",https://www.flipkart.com/yu-yureka-plus-white-16-gb/p/itmeuyd7kzzhgfjh?pid=MOBEMFEDU8GAQJFP&lid=LSTMOBEMFEDU8GAQJFP9GYUM0&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_16_369&otracker=search&otracker1=search&fm=SEARCH&iid=44e1a136-824e-4d35-98de-c92b01e903f0.MOBEMFEDU8GAQJFP.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹4,999","37,782 Ratings "
"Phicomm Clue 3 Plus VoLTE (Gold, 16 GB)",https://www.flipkart.com/phicomm-clue-3-plus-volte-gold-16-gb/p/itm37bb8bb63723b?pid=MOBFQX4BYRTZVTHF&lid=LSTMOBFQX4BYRTZVTHFSWMM41&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_16_370&otracker=search&otracker1=search&fm=SEARCH&iid=44e1a136-824e-4d35-98de-c92b01e903f0.MOBFQX4BYRTZVTHF.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹5,509",1 Ratings 
Jivi X570 Plus,https://www.flipkart.com/jivi-x570-plus/p/itm0526d346ed245?pid=MOBFJHV7HHVQYNW2&lid=LSTMOBFJHV7HHVQYNW2LWU3FU&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_16_371&otracker=search&otracker1=search&fm=SEARCH&iid=44e1a136-824e-4d35-98de-c92b01e903f0.MOBFJHV7HHVQYNW2.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹939,37 Ratings 
"Micromax Canvas Juice 3 Plus (Cosmic Grey, 16 GB)",https://www.flipkart.com/micromax-canvas-juice-3-plus-cosmic-grey-16-gb/p/itmedmt3zk8cxhqh?pid=MOBEDMT3QPYYZHQH&lid=LSTMOBEDMT3QPYYZHQHQ3ZLNR&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_16_372&otracker=search&otracker1=search&fm=SEARCH&iid=44e1a136-824e-4d35-98de-c92b01e903f0.MOBEDMT3QPYYZHQH.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹5,990",190 Ratings 
anee Pride+,https://www.flipkart.com/anee-pride/p/itmf5vz4jhsfxw7j?pid=MOBF5SH9G9KMYY4R&lid=LSTMOBF5SH9G9KMYY4R1BGZBP&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_16_373&otracker=search&otracker1=search&fm=SEARCH&iid=44e1a136-824e-4d35-98de-c92b01e903f0.MOBF5SH9G9KMYY4R.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,199",
anee Pride+,https://www.flipkart.com/anee-pride/p/itmf5vz4jhsfxw7j?pid=MOBF5SK2QCCATHPQ&lid=LSTMOBF5SK2QCCATHPQGB15TK&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_16_374&otracker=search&otracker1=search&fm=SEARCH&iid=44e1a136-824e-4d35-98de-c92b01e903f0.MOBF5SK2QCCATHPQ.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,199",
"Intex Aqua Power+ (Champagne, 16 GB)",https://www.flipkart.com/intex-aqua-power-champagne-16-gb/p/itme7zk85yf7dskx?pid=MOBE7ZK8F6EGVYCJ&lid=LSTMOBE7ZK8F6EGVYCJ69ET1R&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_16_375&otracker=search&otracker1=search&fm=SEARCH&iid=44e1a136-824e-4d35-98de-c92b01e903f0.MOBE7ZK8F6EGVYCJ.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹6,590","2,443 Ratings "
Telefono T1 CLICK PLUS,https://www.flipkart.com/telefono-t1-click-plus/p/itma35104f07c9d0?pid=MOBG7YUJZNGSSBDQ&lid=LSTMOBG7YUJZNGSSBDQOHQQ3F&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_16_376&otracker=search&otracker1=search&fm=SEARCH&iid=44e1a136-824e-4d35-98de-c92b01e903f0.MOBG7YUJZNGSSBDQ.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,390",
Celkon Transformer+,https://www.flipkart.com/celkon-transformer/p/itmeuyd5d7kqnfyp?pid=MOBEUJKAZY4VPKTX&lid=LSTMOBEUJKAZY4VPKTXAIXUWJ&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_16_377&otracker=search&otracker1=search&fm=SEARCH&iid=44e1a136-824e-4d35-98de-c92b01e903f0.MOBEUJKAZY4VPKTX.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,199",53 Ratings 
Ssky K3 Plus Combo of Two Mobiles,https://www.flipkart.com/ssky-k3-plus-combo-two-mobiles/p/itmf35ce7c01c7e2?pid=MOBFGUDNY3WZKH8X&lid=LSTMOBFGUDNY3WZKH8XQETUBL&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_16_378&otracker=search&otracker1=search&fm=SEARCH&iid=44e1a136-824e-4d35-98de-c92b01e903f0.MOBFGUDNY3WZKH8X.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,699",
Ssky K3 Plus Combo of Two Mobiles,https://www.flipkart.com/ssky-k3-plus-combo-two-mobiles/p/itmf35ce7c01c7e2?pid=MOBFGU4NZZWUQGHB&lid=LSTMOBFGU4NZZWUQGHBELLZSQ&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_16_379&otracker=search&otracker1=search&fm=SEARCH&iid=44e1a136-824e-4d35-98de-c92b01e903f0.MOBFGU4NZZWUQGHB.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,699",
Reach Champ+ Selfie,https://www.flipkart.com/reach-champ-selfie/p/itmfy3hntyhch29g?pid=MOBEZWZ5KPHGKCXT&lid=LSTMOBEZWZ5KPHGKCXTUDXDHP&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_16_380&otracker=search&otracker1=search&fm=SEARCH&iid=44e1a136-824e-4d35-98de-c92b01e903f0.MOBEZWZ5KPHGKCXT.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹850,2 Ratings 
Mafe Guru Plus,https://www.flipkart.com/mafe-guru-plus/p/itmf59c8gmxwsgq4?pid=MOBF58EZH8KYD2PU&lid=LSTMOBF58EZH8KYD2PUGRS9Z3&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_16_381&otracker=search&otracker1=search&fm=SEARCH&iid=44e1a136-824e-4d35-98de-c92b01e903f0.MOBF58EZH8KYD2PU.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹789,7 Ratings 
"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 1.77 inch Display Screen, 0.8 mp Camera...",https://www.flipkart.com/iair-basic-feature-dual-sim-mobile-phone-2800mah-battery-1-77-inch-display-screen-0-8-mp-camera-fpd8-new-black/p/itm25f5447a24ff4?pid=MOBFVX5XMMHRCXHN&lid=LSTMOBFVX5XMMHRCXHNHH9MMO&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_16_382&otracker=search&otracker1=search&fm=SEARCH&iid=44e1a136-824e-4d35-98de-c92b01e903f0.MOBFVX5XMMHRCXHN.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹719,
"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 1.77 inch Display Screen, 0.8 mp Camera...",https://www.flipkart.com/iair-basic-feature-dual-sim-mobile-phone-2800mah-battery-1-77-inch-display-screen-0-8-mp-camera-fpd8-new-gold/p/itm72a8148cf9248?pid=MOBFVYMBUQ94HR5R&lid=LSTMOBFVYMBUQ94HR5REH5AYS&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_16_383&otracker=search&otracker1=search&fm=SEARCH&iid=44e1a136-824e-4d35-98de-c92b01e903f0.MOBFVYMBUQ94HR5R.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹719,1 Ratings 
"Ziox Astra NXT+ (Black, 4 GB)",https://www.flipkart.com/ziox-astra-nxt-black-4-gb/p/itmff5mhthxkaw8u?pid=MOBEPZ88BUS84YNW&lid=LSTMOBEPZ88BUS84YNWSGAKG1&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_16_384&otracker=search&otracker1=search&fm=SEARCH&iid=44e1a136-824e-4d35-98de-c92b01e903f0.MOBEPZ88BUS84YNW.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹3,099",18 Ratings 
M-tech Trendy+,https://www.flipkart.com/m-tech-trendy/p/itmf6k2wxc7jshnq?pid=MOBEXZ24GZ8NYHWW&lid=LSTMOBEXZ24GZ8NYHWWV7BTWW&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_17_385&otracker=search&otracker1=search&fm=SEARCH&iid=222d3a19-7952-436c-8564-153c38be1b6a.MOBEXZ24GZ8NYHWW.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,299",77 Ratings 
"Intex Aqua 4G Plus (Black, 16 GB)",https://www.flipkart.com/intex-aqua-4g-plus-black-16-gb/p/itme9cvyq5cvx2t2?pid=MOBE9CVYFBRP2FZ6&lid=LSTMOBE9CVYFBRP2FZ6DDCQH1&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_17_386&otracker=search&otracker1=search&fm=SEARCH&iid=222d3a19-7952-436c-8564-153c38be1b6a.MOBE9CVYFBRP2FZ6.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹7,250",126 Ratings 
Mafe Omega Plus,https://www.flipkart.com/mafe-omega-plus/p/itmezzffwkx8zghd?pid=MOBEZPFD3DXTDKNW&lid=LSTMOBEZPFD3DXTDKNWBEQTBG&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_17_387&otracker=search&otracker1=search&fm=SEARCH&iid=222d3a19-7952-436c-8564-153c38be1b6a.MOBEZPFD3DXTDKNW.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹829,11 Ratings 
GFive W1 Plus,https://www.flipkart.com/gfive-w1-plus/p/itmfah7vznwuhwxe?pid=MOBFAGENBHHMHGKZ&lid=LSTMOBFAGENBHHMHGKZ1JKJ7S&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_17_388&otracker=search&otracker1=search&fm=SEARCH&iid=222d3a19-7952-436c-8564-153c38be1b6a.MOBFAGENBHHMHGKZ.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,399",71 Ratings 
KARBONN K96 Plus,https://www.flipkart.com/karbonn-k96-plus/p/itmf3ddgvhdx8ewc?pid=MOBF3DDGPGY5GQYV&lid=LSTMOBF3DDGPGY5GQYVOMJAEN&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_17_389&otracker=search&otracker1=search&fm=SEARCH&iid=222d3a19-7952-436c-8564-153c38be1b6a.MOBF3DDGPGY5GQYV.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,190",
"Celkon Star 4G+ (Black + Gold, 4 GB)",https://www.flipkart.com/celkon-star-4g-black-gold-4-gb/p/itmezwzhhjnnszhh?pid=MOBEZ9QREZCSUZSG&lid=LSTMOBEZ9QREZCSUZSG3IOU8M&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_17_390&otracker=search&otracker1=search&fm=SEARCH&iid=222d3a19-7952-436c-8564-153c38be1b6a.MOBEZ9QREZCSUZSG.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹2,999",17 Ratings 
Ziox Z 304+,https://www.flipkart.com/ziox-z-304/p/itmera3gxj8g7byk?pid=MOBERA3A8E3N2KHX&lid=LSTMOBERA3A8E3N2KHXOCEKSS&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_17_391&otracker=search&otracker1=search&fm=SEARCH&iid=222d3a19-7952-436c-8564-153c38be1b6a.MOBERA3A8E3N2KHX.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,395",3 Ratings 
Intex Turbo S3 Plus,https://www.flipkart.com/intex-turbo-s3-plus/p/itmeq4qvwhcbjgdx?pid=MOBEQ4QPFHKKG2GR&lid=LSTMOBEQ4QPFHKKG2GRDK83WY&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_17_392&otracker=search&otracker1=search&fm=SEARCH&iid=222d3a19-7952-436c-8564-153c38be1b6a.MOBEQ4QPFHKKG2GR.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,170",42 Ratings 
"Celkon Diamond Q4G Plus (Gold, 8 GB)",https://www.flipkart.com/celkon-diamond-q4g-plus-gold-8-gb/p/itmegwsqdvuwadb2?pid=MOBEG73FGFGJJZGT&lid=LSTMOBEG73FGFGJJZGTJJQUDA&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_17_393&otracker=search&otracker1=search&fm=SEARCH&iid=222d3a19-7952-436c-8564-153c38be1b6a.MOBEG73FGFGJJZGT.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹5,349",157 Ratings 
Celkon Power +,https://www.flipkart.com/celkon-power/p/itmeuzaesqqzzgtf?pid=MOBEUZAE2F3YKWYS&lid=LSTMOBEUZAE2F3YKWYSA6URCZ&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_17_394&otracker=search&otracker1=search&fm=SEARCH&iid=222d3a19-7952-436c-8564-153c38be1b6a.MOBEUZAE2F3YKWYS.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,250",5 Ratings 
"Intex Aqua Power+ (Black, 16 GB)",https://www.flipkart.com/intex-aqua-power-black-16-gb/p/itmff5mhwmh4ujz3?pid=MOBE7FGGRTXYTNHH&lid=LSTMOBE7FGGRTXYTNHHBX7AQM&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_17_395&otracker=search&otracker1=search&fm=SEARCH&iid=222d3a19-7952-436c-8564-153c38be1b6a.MOBE7FGGRTXYTNHH.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹7,750","2,443 Ratings "
"Intex Aqua Power+ (White, 16 GB)",https://www.flipkart.com/intex-aqua-power-white-16-gb/p/itmff5mhwmh4ujz3?pid=MOBE7FGGZMDKF82G&lid=LSTMOBE7FGGZMDKF82GHI6SPI&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_17_396&otracker=search&otracker1=search&fm=SEARCH&iid=222d3a19-7952-436c-8564-153c38be1b6a.MOBE7FGGZMDKF82G.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹6,699","2,443 Ratings "
"Intex Aqua Power+ (Black-Silver, 16 GB)",https://www.flipkart.com/intex-aqua-power-black-silver-16-gb/p/itmff5mhwmh4ujz3?pid=MOBE7FGGYWH7RHZS&lid=LSTMOBE7FGGYWH7RHZSFP2YN2&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_17_397&otracker=search&otracker1=search&fm=SEARCH&iid=222d3a19-7952-436c-8564-153c38be1b6a.MOBE7FGGYWH7RHZS.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹7,490","2,443 Ratings "
"Celkon Diamond Q4G Plus (2GB RAM) (Gold, 16 GB)",https://www.flipkart.com/celkon-diamond-q4g-plus-2gb-ram-gold-16-gb/p/itmemzgrfedagcm2?pid=MOBEMZGRHHZ9RNMZ&lid=LSTMOBEMZGRHHZ9RNMZLRSWVB&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_17_398&otracker=search&otracker1=search&fm=SEARCH&iid=222d3a19-7952-436c-8564-153c38be1b6a.MOBEMZGRHHZ9RNMZ.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹7,299",43 Ratings 
Forme F8Plus,https://www.flipkart.com/forme-f8plus/p/itmdxh2ggavbujrh?pid=MOBDXH2GTJURAN4D&lid=LSTMOBDXH2GTJURAN4DASF7K3&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_17_399&otracker=search&otracker1=search&fm=SEARCH&iid=222d3a19-7952-436c-8564-153c38be1b6a.MOBDXH2GTJURAN4D.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹747,58 Ratings 
"Intex Aqua Lions X1+ (Blue, 32 GB)",https://www.flipkart.com/intex-aqua-lions-x1-blue-32-gb/p/itmff5mhkpzgmk9t?pid=MOBEZAQUZTGP8368&lid=LSTMOBEZAQUZTGP83680YIUZ8&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_17_400&otracker=search&otracker1=search&fm=SEARCH&iid=222d3a19-7952-436c-8564-153c38be1b6a.MOBEZAQUZTGP8368.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹6,499",444 Ratings 
CHAMPION X2 Sleek Plus,https://www.flipkart.com/champion-x2-sleek-plus/p/itmefdf24t7dy4xp?pid=MOBEFDF2KSET2HFH&lid=LSTMOBEFDF2KSET2HFHQTDTJE&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_17_401&otracker=search&otracker1=search&fm=SEARCH&iid=222d3a19-7952-436c-8564-153c38be1b6a.MOBEFDF2KSET2HFH.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹640,476 Ratings 
M-tech ATOM PLUS,https://www.flipkart.com/m-tech-atom-plus/p/itmf6k2v6f5nx5dg?pid=MOBEZ9SCG28BEVRM&lid=LSTMOBEZ9SCG28BEVRM2JKZHX&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_17_402&otracker=search&otracker1=search&fm=SEARCH&iid=222d3a19-7952-436c-8564-153c38be1b6a.MOBEZ9SCG28BEVRM.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,450",28 Ratings 
Aqua Neo Plus,https://www.flipkart.com/aqua-neo-plus/p/itmeraygmh7zjee7?pid=MOBERAYJBNXKPQNY&lid=LSTMOBERAYJBNXKPQNYKRSDUR&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_17_403&otracker=search&otracker1=search&fm=SEARCH&iid=222d3a19-7952-436c-8564-153c38be1b6a.MOBERAYJBNXKPQNY.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹799,391 Ratings 
Aqua Neo Plus,https://www.flipkart.com/aqua-neo-plus/p/itmeraygmh7zjee7?pid=MOBERAYJPBV8CAXK&lid=LSTMOBERAYJPBV8CAXK6GXLJL&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_17_404&otracker=search&otracker1=search&fm=SEARCH&iid=222d3a19-7952-436c-8564-153c38be1b6a.MOBERAYJPBV8CAXK.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹799,391 Ratings 
Mido M-66+,https://www.flipkart.com/mido-m-66/p/itmff5mhvnbgfcyx?pid=MOBER8WQ2EADW2PF&lid=LSTMOBER8WQ2EADW2PFQ56URR&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_17_405&otracker=search&otracker1=search&fm=SEARCH&iid=222d3a19-7952-436c-8564-153c38be1b6a.MOBER8WQ2EADW2PF.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹635,283 Ratings 
Mido M-66+,https://www.flipkart.com/mido-m-66/p/itmff5mhvnbgfcyx?pid=MOBER8WQ9YHKWHWH&lid=LSTMOBER8WQ9YHKWHWHW7QBDX&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_17_406&otracker=search&otracker1=search&fm=SEARCH&iid=222d3a19-7952-436c-8564-153c38be1b6a.MOBER8WQ9YHKWHWH.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹645,283 Ratings 
"Zen Cinemax 2 Plus (Black, 8 GB)",https://www.flipkart.com/zen-cinemax-2-plus-black-8-gb/p/itmenqcazcwhkgfz?pid=MOBENQCASJASJSRQ&lid=LSTMOBENQCASJASJSRQ1XSSIQ&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_17_407&otracker=search&otracker1=search&fm=SEARCH&iid=222d3a19-7952-436c-8564-153c38be1b6a.MOBENQCASJASJSRQ.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹3,999",145 Ratings 
"KARBONN Smart A51 Plus (Black, 512 MB)",https://www.flipkart.com/karbonn-smart-a51-plus-black-512-mb/p/itmevt7tfhuw3hqm?pid=MOBDWSGUME4HEJKH&lid=LSTMOBDWSGUME4HEJKHG2HF0N&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_17_408&otracker=search&otracker1=search&fm=SEARCH&iid=222d3a19-7952-436c-8564-153c38be1b6a.MOBDWSGUME4HEJKH.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹3,790",108 Ratings 
"Zen Admire Curve Plus (Rose Gold, 8 GB)",https://www.flipkart.com/zen-admire-curve-plus-rose-gold-8-gb/p/itmff8z9zkc7bmh2?pid=MOBFF8Z9RS7TN5VC&lid=LSTMOBFF8Z9RS7TN5VCHKCVL5&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_18_409&otracker=search&otracker1=search&fm=SEARCH&iid=00673038-c228-4a30-a45e-5bcf49fee142.MOBFF8Z9RS7TN5VC.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹3,699",3 Ratings 
"Micromax Canvas HD Plus A190 (Black, 8 GB)",https://www.flipkart.com/micromax-canvas-hd-plus-a190-black-8-gb/p/itme7zdjwv2esevg?pid=MOBDYFZ2SWJYCWRF&lid=LSTMOBDYFZ2SWJYCWRFAIIMAO&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_18_410&otracker=search&otracker1=search&fm=SEARCH&iid=00673038-c228-4a30-a45e-5bcf49fee142.MOBDYFZ2SWJYCWRF.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹5,250",453 Ratings 
Mafe Omega Plus Combo of Two Mobiles,https://www.flipkart.com/mafe-omega-plus-combo-two-mobiles/p/itmf76eh7fjhyqhp?pid=MOBF743KCZYMXWKC&lid=LSTMOBF743KCZYMXWKC3NQEFJ&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_18_411&otracker=search&otracker1=search&fm=SEARCH&iid=00673038-c228-4a30-a45e-5bcf49fee142.MOBF743KCZYMXWKC.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,569",
